t,ra,dec,xi,eta,x,y,flag,q,col,row,flat,scale,response
989225960.465,242.367865700207,53.6737463089688,765.4368,-11895.2,1092.314,-16772.47,0,10.0,412.7573,201.74666,0.82812244,0.9754563091282761,0.8077972559026012
989225715.52,242.36647067507,53.6751460736898,915.3991,-11848.3,1316.127,-16711.85,0,12.0,415.25665,202.52834,0.81749266,0.9754563409172364,0.7974284026158731
989225727.755,242.365858570877,53.6748269734881,862.5219,-11760.76,1237.041,-16587.26,0,12.0,414.37537,203.98734,0.8236954,0.9754563393293755,0.8034789203045289
989225733.6,242.37000646256,53.6751752504424,781.023,-11684.42,1121.752,-16474.6,0,11.0,413.01703,205.25966,0.8109671,0.9754563385708104,0.791062986113821
989225735.095,242.368124500697,53.6747257253704,824.8215,-11686.97,1182.208,-16462.18,0,14.0,413.747,205.21716,0.8109671,0.975456338376789,0.7910629859564761
989225756.94,242.371600794987,53.6746714994685,916.1077,-11534.86,1334.317,-16214.7,0,6.0,415.26846,207.75232,0.80440074,0.975456335541741,0.784657800151038
989225762.495,242.366928261893,53.6756933566144,1086.356,-11509.38,1589.149,-16159.32,0,13.0,418.10593,208.177,0.7990636,0.9754563348208125,0.7794516729329173
989225770.3,242.368408993578,53.6759573394828,1146.569,-11536.36,1639.764,-16191.5,0,12.0,419.1095,207.72734,0.7900282,0.9754563338078784,0.7706380256767181
989225781.755,242.369392620831,53.6746842171256,1221.163,-11682.94,1766.828,-16467.44,0,11.0,420.3527,205.2843,0.8159909,0.9754563323212474,0.7959635147471719
989225822.54,242.365523125601,53.6753679839469,1063.01,-11958.48,1542.049,-16792.18,0,6.0,417.71683,200.69199,0.8223666,0.9754563270281676,0.8021826984910264
989225830.285,242.369231439935,53.6756491370789,896.7121,-11913.2,1293.456,-16732.32,0,13.0,414.94522,201.44667,0.8106815,0.9754563260230216,0.7907844189200562
989225840.73,242.371152431969,53.6747895190923,772.8342,-11843.72,1106.813,-16626.06,0,9.0,412.88055,202.60468,0.80772257,0.9754563246674695,0.7878980880316476
989225843.36,242.368183222152,53.6753804842248,822.0087,-11800.55,1170.873,-16637.38,0,12.0,413.70016,203.32417,0.8105217,0.9754563243261479,0.790628539572454
989225843.875,242.367058129119,53.6758516712129,845.3057,-11779.93,1214.37,-16552.36,0,10.0,414.08844,203.66783,0.8236954,0.9754563242593114,0.8034789078913862
989225849.87,242.367294309781,53.6761250463944,820.7487,-11691.0,1174.564,-16423.14,0,11.0,413.67914,205.14998,0.8109671,0.9754563234812803,0.7910629738767087
989225858.325,242.3723009696,53.6746614988026,730.0941,-11644.05,1043.721,-16426.39,0,3.0,412.1682,205.9325,0.7888595,0.9754563223839907,0.7694979736569475
989225863.81,242.369191276494,53.6752600967147,831.5077,-11574.96,1192.578,-16332.82,0,7.0,413.85846,207.08398,0.82951003,0.9754563216721477,0.8091508057077611
989225866.505,242.370412319042,53.6748615601153,829.4026,-11564.23,1200.31,-16292.0,0,14.0,413.82336,207.26283,0.82951003,0.9754563213223908,0.8091508054176342
989225878.88,242.364810378712,53.6744362951211,1080.44,-11535.17,1558.042,-16245.7,0,13.0,418.00732,207.74718,0.8073568,0.975456319716364,0.7875412682512865
989225918.255,242.366955604051,53.6745558661471,1240.345,-11882.17,1817.091,-16686.21,0,14.0,420.67242,201.96384,0.80622596,0.9754563146062815,0.7864381992785918
989225926.065,242.369516484567,53.6744957332616,1114.393,-11960.98,1628.955,-16810.84,0,12.0,418.57324,200.65031,0.8231784,0.9754563135927009,0.8029745777647809
989225929.12,242.370890111609,53.6754782270391,1053.246,-11945.41,1537.479,-16844.54,0,9.0,417.55408,200.90985,0.8223666,0.9754563131962235,0.8021826871160975
989225977.515,242.368888808885,53.6731148740902,734.8469,-11696.4,1074.828,-16432.44,0,12.0,412.24747,205.06,0.7888595,0.9754563069155313,0.7694979614545066
989225977.595,242.369839857713,53.6734210631373,715.715,-11682.81,1028.694,-16458.84,0,14.0,411.92862,205.2865,0.8017354,0.975456306905149,0.7820578535243741
989225978.825,242.368526807349,53.6733020544915,751.9232,-11674.0,1079.397,-16478.42,0,6.0,412.53204,205.43332,0.7888595,0.97545630674552,0.7694979613203915
989225980.825,242.370595443877,53.6726093534106,719.4438,-11676.25,1032.824,-16448.34,0,18.0,411.99072,205.39584,0.8017354,0.9754563064859606,0.7820578531882959
989225985.46,242.364254267529,53.6719703932368,896.2002,-11663.92,1308.482,-16404.9,0,10.0,414.93668,205.60133,0.8085381,0.9754563058844316,0.7886935679635895
989225987.045,242.370475428507,53.6740989203085,785.6682,-11565.38,1112.525,-16246.87,0,10.0,413.09448,207.24368,0.82951003,0.9754563056787307,0.8091507924410611
989225995.42,242.368975594684,53.6733212629606,914.3171,-11547.48,1351.364,-16219.28,0,13.0,415.23862,207.54199,0.80440074,0.9754563045918256,0.7846577752549031
989226001.075,242.371639989203,53.6738063902877,936.3,-11521.48,1349.167,-16226.12,0,16.0,415.605,207.97534,0.80440074,0.9754563038579216,0.7846577746645502
989226001.43,242.367237169461,53.6707695107876,1029.203,-11638.53,1476.407,-16344.61,0,8.0,417.1534,206.0245,0.8294515,0.9754563038118498,0.8090936957170588
989226002.035,242.368174026786,53.6707408967234,1020.623,-11640.39,1493.016,-16362.76,0,12.0,417.0104,205.99352,0.82977796,0.975456303733333,0.8094121378878527
989226003.79,242.365059746815,53.67388084234,1115.264,-11533.54,1629.482,-16228.07,0,13.0,418.58774,207.77435,0.8073568,0.9754563035055697,0.7875412551633918
989226007.44,242.368759179009,53.6722369747704,1086.73,-11605.65,1564.281,-16269.88,0,14.0,418.11218,206.57248,0.83828914,0.975456303031874,0.8177144269905183
989226007.985,242.36655148704,53.6719231830463,1141.436,-11623.64,1656.284,-16293.82,0,13.0,419.02396,206.27267,0.8520442,0.975456302961144,0.831131909423372
989226011.78,242.371475014962,53.6730869185191,1089.397,-11602.35,1568.85,-16351.44,0,11.0,418.15662,206.62752,0.83828914,0.97545630246863,0.8177144265183569
989226031.995,242.364565138332,53.6742052606828,1344.714,-11831.64,1988.707,-16621.62,0,14.0,422.41193,202.806,0.81705153,0.9754562998451345,0.796998062123783
989226034.56,242.370588833675,53.6718880342908,1200.379,-11936.97,1743.63,-16769.08,0,11.0,420.00632,201.05049,0.80622596,0.97545629951225,0.7864381871093918
989226045.335,242.364599647156,53.6733203985857,1248.616,-12027.65,1813.401,-16977.48,0,9.0,420.81027,199.53915,0.79984885,0.9754562981138746,0.7802176027019463
989226045.395,242.368513783368,53.6717500038705,1160.639,-12078.92,1678.955,-17035.71,0,10.0,419.344,198.68466,0.79762703,0.9754562981060879,0.7780503117120291
989226050.065,242.371187554057,53.671464649403,1048.863,-12124.68,1503.824,-17023.73,0,14.0,417.48105,197.922,0.787865,0.9754562975000173,0.7685278593269036
989226051.76,242.367887178761,53.6735225875113,1099.595,-12064.02,1606.723,-16959.24,0,11.0,418.32657,198.933,0.80093503,0.9754562972800407,0.7812771187096033
989226052.195,242.369075576254,53.6732843240832,1067.09,-12071.97,1548.815,-16959.2,0,12.0,417.78482,198.80052,0.800758,0.9754562972235866,0.7811044377379002
989226055.55,242.36601120357,53.6718769083772,1078.694,-12141.47,1557.075,-17060.68,0,12.0,417.97824,197.64218,0.787865,0.975456296788176,0.7685278587660688
989226055.895,242.372024849819,53.672399538162,946.5822,-12114.57,1360.591,-17096.82,0,10.0,415.77634,198.0905,0.8085676,0.9754562967434021,0.7887223407271193
989226057.17,242.365118834809,53.6714851452079,1071.908,-12157.83,1579.834,-17074.57,0,15.0,417.86514,197.3695,0.787865,0.9754562965779331,0.7685278586004257
989226060.27,242.364774930956,53.6735835626436,1036.711,-12081.07,1515.247,-17004.93,0,13.0,417.27853,198.64883,0.800758,0.9754562961756165,0.7811044368987297
989226063.34,242.369287310066,53.6739954685343,896.9266,-12054.62,1293.456,-16936.09,0,13.0,414.9488,199.08968,0.8515406,0.9754562957771933,0.8306406638593228
989226064.615,242.366114226534,53.6736705925892,942.0757,-12065.05,1361.645,-16926.74,0,12.0,415.70123,198.91583,0.8085676,0.9754562956117243,0.7887223398120814
989226068.49,242.365110867045,53.6736803689863,912.9014,-12047.13,1334.844,-16944.93,0,11.0,415.21503,199.21451,0.8158309,0.9754562951088284,0.7958073738479625
989226071.575,242.370264159649,53.6721651021012,757.6529,-12067.72,1078.343,-17020.44,0,9.0,412.62756,198.87132,0.810113,0.9754562947084586,0.7902298377519028
989226072.165,242.36760814527,53.6730603252447,810.6245,-12034.29,1166.303,-16903.82,0,13.0,413.5104,199.42851,0.8283492,0.9754562946318884,0.8080184150232759
989226085.785,242.371299579002,53.6735999579643,633.7391,-11841.96,912.5261,-16644.72,0,11.0,410.56232,202.634,0.83705586,0.9754562928642914,0.8165114080179936
989226088.58,242.365221171463,53.6720169073551,756.6855,-11863.61,1092.842,-16719.01,0,13.0,412.61145,202.27318,0.80772257,0.9754562925015576,0.7878980620505147
989226092.615,242.366803195691,53.6725821365594,729.4633,-11784.85,1028.255,-16538.42,0,12.0,412.1577,203.58585,0.81648594,0.9754562919778971,0.7964463488599443
989226096.4,242.369648912871,53.6734096890428,682.2385,-11690.48,971.3132,-16481.28,0,11.0,411.37067,205.15866,0.8017354,0.9754562914866817,0.782057841162843
989226101.205,242.367682335588,53.6735023450805,750.2852,-11626.86,1077.815,-16391.54,0,12.0,412.50476,206.21901,0.82271844,0.9754562908630914,0.8025258793569466
989226113.585,242.368156239154,53.6713195856319,877.4609,-11600.46,1282.12,-16321.23,0,9.0,414.62436,206.65898,0.80814356,0.9754562892564214,0.7883087144373639
989226115.125,242.365661012284,53.6733631991654,958.811,-11523.59,1388.974,-16259.06,0,5.0,415.9802,207.94017,0.80440074,0.9754562890565608,0.7846577627583246
989226116.865,242.369826729177,53.672084240334,895.024,-11560.69,1291.347,-16223.72,0,7.0,414.91708,207.32184,0.81577325,0.9754562888307446,0.7957511456774627
989226117.625,242.367678586476,53.6730679659319,954.3654,-11528.23,1392.225,-16229.46,0,11.0,415.9061,207.86281,0.80440074,0.9754562887321122,0.7846577624973379
989226132.25,242.371805409121,53.6733644631373,1085.069,-11575.37,1551.363,-16251.46,0,10.0,418.08447,207.07716,0.8073568,0.9754562868340877,0.7875412417035579
989226139.19,242.365459297647,53.6728302062101,1290.774,-11688.05,1880.096,-16399.94,0,9.0,421.51288,205.19914,0.81509465,0.9754562859334186,0.7950891997700293
989226139.545,242.367692484543,53.6741561215642,1249.656,-11641.55,1835.193,-16349.38,0,13.0,420.82758,205.97415,0.8159909,0.975456285887347,0.7959634768575304
989226143.065,242.367140878742,53.6715340499165,1279.673,-11791.05,1854.701,-16619.71,0,12.0,421.32788,203.48251,0.8059216,0.9754562854305234,0.7861413041065123
989226150.64,242.367307979261,53.6743172147756,1297.9,-11806.55,1885.72,-16638.81,0,13.0,421.63168,203.22415,0.8059216,0.9754562844474444,0.7861413033142277
989226155.01,242.366878130905,53.6731435577367,1285.561,-11916.66,1873.33,-16792.99,0,16.0,421.42603,201.38898,0.80603844,0.9754562838803084,0.786255260638738
989226161.855,242.369129095369,53.6732083053328,1179.865,-12004.88,1725.615,-16880.81,0,10.0,419.66443,199.91867,0.81121325,0.9754562829919684,0.7913030663664574
989226174.205,242.367632198483,53.6718283721032,1034.476,-12157.48,1527.11,-17074.57,0,15.0,417.24127,197.37535,0.787865,0.9754562813891932,0.7685278466337494
989226176.71,242.369941410613,53.6725007862608,945.7358,-12135.6,1363.666,-17112.09,0,12.0,415.76227,197.74,0.8286591,0.975456281064096,0.8083207407550653
989226179.29,242.36869229139,53.6720929581607,932.6906,-12157.55,1352.331,-17121.17,0,13.0,415.54483,197.37418,0.8286591,0.9754562807292654,0.8083207404776048
989226183.495,242.369580699082,53.6737380273171,852.98,-12089.47,1233.438,-17046.7,0,14.0,414.21634,198.50883,0.8386322,0.9754562801835432,0.8180490716065382
989226191.38,242.368224452607,53.6719626291443,766.3662,-12105.72,1118.237,-17005.36,0,13.0,412.77277,198.23799,0.810113,0.9754562791602331,0.790229825156083
989226191.445,242.368572859277,53.6733564539647,761.6791,-12054.37,1094.863,-16999.44,0,11.0,412.69464,199.09381,0.818185,0.9754562791517973,0.7981036682591031
989226193.51,242.367978645661,53.6742731926524,750.1899,-11999.76,1069.555,-16909.7,0,13.0,412.50314,200.004,0.82615215,0.9754562788838032,0.8058752979949806
989226202.4,242.369658765759,53.6715177449049,626.2161,-11976.06,890.2064,-16888.47,0,13.0,410.43692,200.39899,0.8329872,0.9754562777300652,0.8125425830644889
989226204.595,242.367149069493,53.6738270484272,672.4955,-11861.65,955.3203,-16720.44,0,14.0,411.20825,202.30585,0.8162926,0.9754562774451995,0.7962577252385895
989226211.54,242.367957892136,53.672309828771,640.551,-11800.91,917.6227,-16538.37,0,16.0,410.67587,203.31816,0.8366271,0.9754562765438822,0.8160931809300008
989226215.4,242.371422901446,53.6742925021873,583.8911,-11660.14,822.5441,-16372.35,0,12.0,409.73154,205.66435,0.82453495,0.9754562760429343,0.804297794369972
989226222.3,242.366119897358,53.671784823124,748.1678,-11660.9,1069.116,-16381.61,0,11.0,412.46948,205.65167,0.7888595,0.9754562751474571,0.7694979363939598
989226229.34,242.366814823662,53.6729127761553,827.7273,-11551.35,1211.822,-16237.29,0,14.0,413.79547,207.47752,0.82951003,0.9754562742338112,0.809150766357185
989226231.99,242.36854683976,53.6736959475354,830.2451,-11502.1,1196.708,-16202.25,0,14.0,413.83743,208.29836,0.83936644,0.9754562738898962,0.8187652560933268
989226233.73,242.369121438825,53.6727251601703,841.2415,-11527.61,1206.549,-16264.79,0,9.0,414.0207,207.87315,0.81577325,0.9754562736640804,0.7957511333049038
989226235.56,242.368091561085,53.6742441616587,896.518,-11467.73,1292.313,-16162.15,0,12.0,414.942,208.87115,0.8235593,0.9754562734265845,0.803346070321552
989226237.875,242.369286082793,53.6726222555843,904.2173,-11518.87,1316.742,-16173.17,0,14.0,415.07028,208.01883,0.82198375,0.9754562731261456,0.8018092098663538
989226237.975,242.363685099659,53.6730454523491,1026.028,-11511.78,1468.675,-16168.44,0,8.0,417.10046,208.137,0.783479,0.9754562731131675,0.7642494813047797
989226239.425,242.366247203265,53.6733307523175,998.1675,-11497.07,1470.256,-16154.69,0,10.0,416.63614,208.38217,0.8127848,0.9754562729249876,0.79283602291189
989226241.515,242.368260486064,53.6730105591473,988.2072,-11509.08,1439.764,-16173.17,0,10.0,416.4701,208.182,0.8127848,0.975456272653749,0.7928360226914315
989226245.54,242.36728139801,53.6716434160202,1073.057,-11572.5,1548.288,-16246.92,0,12.0,417.8843,207.125,0.83474725,0.9754562721313876,0.8142594453864079
989226249.26,242.368112483702,53.6713240231453,1111.503,-11611.02,1601.451,-16374.35,0,10.0,418.52502,206.483,0.83828914,0.975456271648609,0.817714400682268
989226255.205,242.366566673855,53.6728499699456,1227.403,-11621.09,1758.129,-16321.56,0,9.0,420.4567,206.31516,0.82154423,0.9754562708770715,0.8013804709410444
989226257.51,242.367940301913,53.6740693155259,1228.234,-11607.46,1792.311,-16360.03,0,10.0,420.47058,206.54233,0.82154423,0.9754562705779306,0.8013804706952868
989226257.925,242.364307842988,53.6731653797173,1307.916,-11651.27,1914.806,-16390.45,0,10.0,421.7986,205.81216,0.81509465,0.9754562705240722,0.7950891872099536
989226260.63,242.367683980927,53.6730333492784,1263.464,-11685.64,1826.318,-16473.17,0,12.0,421.05774,205.23935,0.81509465,0.9754562701730194,0.7950891869238123
989226272.895,242.368278865916,53.6733943610944,1273.736,-11868.73,1862.61,-16719.96,0,13.0,421.22894,202.18782,0.8164063,0.9754562685812779,0.7963686524131582
989226274.745,242.36821420545,53.6732520169183,1267.406,-11905.43,1823.77,-16718.38,0,11.0,421.1234,201.57616,0.80603844,0.9754562683411865,0.7862552481136084
989226276.985,242.368867732132,53.6726870552078,1237.053,-11958.15,1794.772,-16858.87,0,14.0,420.61752,200.6975,0.8225123,0.975456268050481,0.8023248065057854
989226287.485,242.369336808263,53.6742961834424,1111.27,-12042.02,1611.82,-16922.11,0,7.0,418.52118,199.29967,0.80419505,0.9754562666877999,0.7844570976744215
989226287.78,242.365272060007,53.6726215145086,1189.829,-12112.13,1720.343,-17086.32,0,10.0,419.83047,198.13118,0.79762703,0.9754562666495151,0.7780502866214163
989226289.145,242.367824822721,53.6739230321543,1119.387,-12071.65,1628.867,-17019.01,0,17.0,418.65643,198.80583,0.80093503,0.9754562664723666,0.781277094034658
989226293.785,242.367035844929,53.6724413112152,1054.522,-12154.77,1558.129,-17079.2,0,13.0,417.57535,197.4205,0.787865,0.9754562658701913,0.7685278344068712
989226295.32,242.370313966263,53.6725550117168,961.2726,-12152.29,1392.664,-17055.96,0,18.0,416.0212,197.46184,0.811979,0.9754562656709804,0.7920499990463585
989226299.375,242.368021285328,53.6731942409315,944.3002,-12139.92,1355.934,-17119.26,0,11.0,415.73834,197.668,0.8286591,0.975456265144726,0.8083207275633343
989226301.405,242.367019953842,53.6710752247778,928.1194,-12216.29,1347.673,-17226.66,0,16.0,415.46866,196.39516,0.83649176,0.9754562648812745,0.8159611313171744
989226305.895,242.366784957564,53.6735280281536,863.1567,-12108.19,1258.834,-17005.36,0,15.0,414.38593,198.19684,0.8386322,0.9754562642985664,0.8180490582848846
989226307.475,242.369045689792,53.6713581389545,785.8959,-12174.68,1112.525,-17102.16,0,12.0,413.0983,197.08867,0.8320714,0.9754562640935153,0.8116492822561113
989226307.665,242.367305408343,53.6733094967439,824.8023,-12106.39,1189.502,-17088.23,0,9.0,413.7467,198.22685,0.8340049,0.9754562640688573,0.813535283482396
989226309.44,242.368626425103,53.6720933104538,767.3755,-12132.88,1118.237,-17060.73,0,9.0,412.78958,197.78532,0.8146552,0.9754562638384991,0.7946605028287892
989226310.26,242.367250421375,53.6723826087669,784.6807,-12117.0,1144.599,-17019.2,0,14.0,413.07803,198.05,0.8340049,0.9754562637320805,0.8135352832015226
989226315.45,242.366119711174,53.6714587693088,740.9482,-12096.49,1066.48,-17074.39,0,9.0,412.34912,198.39182,0.810113,0.9754562630585272,0.7902298121118815
989226328.39,242.368493879844,53.6727978871867,610.5086,-11842.45,868.5017,-16713.76,0,10.0,410.17514,202.62582,0.83705586,0.9754562613791858,0.8165113816632015
989226335.16,242.368795109958,53.6729809203637,616.5254,-11719.34,878.3435,-16432.26,0,14.0,410.27542,204.67767,0.8363572,0.9754562605005817,0.8158298436401924
989226336.025,242.368143223137,53.6741059186897,636.3055,-11667.76,917.0955,-16455.98,0,12.0,410.6051,205.53734,0.80944026,0.9754562603883227,0.7895735643111182
989226336.065,242.367132916624,53.6717682317664,652.2527,-11752.53,947.6754,-16533.98,0,5.0,410.87088,204.1245,0.8363572,0.9754562603831314,0.815829843541962
989226344.13,242.370231966782,53.6733239110272,657.7839,-11576.05,922.8073,-16260.67,0,10.0,410.96307,207.06584,0.80414975,0.9754562593364636,0.7844129040524012
989226360.53,242.363492258975,53.6737281144192,1066.855,-11484.03,1537.919,-16108.39,0,23.0,417.7809,208.59947,0.783479,0.9754562572080876,0.7642494688434839
989226360.795,242.369174198303,53.6726620366123,947.7254,-11514.25,1364.721,-16223.26,0,14.0,415.7954,208.09584,0.82198375,0.9754562571736962,0.8018091967536997
989226362.655,242.368038834787,53.6733238955404,1005.95,-11498.57,1483.174,-16163.91,0,9.0,416.76584,208.35716,0.8127848,0.9754562569323072,0.7928360099132827
989226366.02,242.365832729089,53.6743486721042,1112.495,-11478.36,1615.95,-16178.39,0,14.0,418.54156,208.69398,0.7990636,0.975456256495601,0.7794516103460899
989226369.41,242.370090125961,53.6730436815585,1072.584,-11542.53,1579.834,-16205.44,0,16.0,417.87637,207.62451,0.83474725,0.9754562560556501,0.8142594319672302
989226377.615,242.370651761871,53.6734322557925,1176.556,-11616.94,1713.138,-16289.19,0,22.0,419.60925,206.38432,0.8520442,0.9754562549908137,0.831131868550529
989226377.85,242.368134972257,53.6710554027065,1225.776,-11709.22,1773.594,-16500.86,0,14.0,420.42963,204.84633,0.80197316,0.9754562549603156,0.7822897392136864
989226388.115,242.369123383057,53.6719585264241,1271.714,-11840.94,1843.365,-16698.0,0,13.0,421.19522,202.651,0.8164063,0.9754562536281345,0.7963686402053176
989226389.84,242.36929714975,53.6716278430935,1267.549,-11887.93,1843.365,-16767.22,0,20.0,421.1258,201.86781,0.80603844,0.9754562534042659,0.7862552360738763
989226393.24,242.370054149379,53.6733033950011,1241.55,-11883.83,1801.977,-16744.3,0,15.0,420.6925,201.93616,0.80622596,0.9754562529630175,0.7864381495801924
989226399.675,242.370485185032,53.6712220199242,1178.824,-12059.56,1725.615,-16963.87,0,7.0,419.64706,199.00734,0.81121325,0.97545625212789,0.7913030413291079
989226400.12,242.366720230241,53.6725435009669,1256.898,-12025.4,1824.209,-16957.91,0,11.0,420.9483,199.57664,0.79984885,0.9754562520701383,0.7802175658739166
989226405.025,242.369692732256,53.6735895651838,1132.345,-12051.51,1646.442,-16991.33,0,16.0,418.8724,199.14151,0.80419505,0.9754562514335727,0.7844570854070475
989226407.055,242.370333840969,53.6718546612402,1085.056,-12134.14,1575.177,-17042.26,0,13.0,418.0843,197.76434,0.7983257,0.9754562511701215,0.7787318115556828
989226407.87,242.364815945093,53.6734273635568,1194.559,-12095.58,1732.733,-17056.72,0,11.0,419.90933,198.40701,0.79762703,0.9754562510643517,0.7780502741902687
989226414.18,242.364880043407,53.6737196823119,1088.07,-12137.27,1576.671,-17046.7,0,9.0,418.1345,197.71219,0.7983257,0.9754562502454468,0.7787318108174912
989226415.21,242.367631511245,53.6741354582478,1011.215,-12124.94,1462.963,-17014.43,0,13.0,416.85358,197.91765,0.811979,0.9754562501117745,0.7920499864126102
989226435.1,242.366886540268,53.6720458318917,679.4451,-12100.04,972.9828,-17014.57,0,8.0,411.32407,198.33267,0.81518537,0.9754562475304727,0.7951776601705943
989226440.385,242.365884801344,53.6726272100283,641.8961,-12003.01,931.1552,-16914.46,0,12.0,410.69827,199.94983,0.83403516,0.9754562468445914,0.8135648051126025
989226441.28,242.36694969652,53.6727466130778,613.5792,-11982.35,886.1642,-16852.37,0,6.0,410.2263,200.29419,0.8329872,0.9754562467284391,0.8125425572405316
989226454.585,242.369964545542,53.672149989483,518.2523,-11762.84,726.8503,-16582.0,0,12.0,408.6375,203.95267,0.8012765,0.9754562450017319,0.7816101707690112
989226454.73,242.369892220627,53.6734423524791,523.5025,-11714.0,743.9856,-16450.82,0,12.0,408.72504,204.76668,0.7776457,0.975456244982914,0.7585593614045342
989226457.015,242.369509497161,53.6734878419258,545.9715,-11675.34,785.2859,-16469.83,0,11.0,409.09952,205.41101,0.82453495,0.9754562446863692,0.804297768515388
989226463.695,242.369337012799,53.6740969558002,609.573,-11551.47,877.8163,-16255.99,0,13.0,410.15955,207.47552,0.80414975,0.9754562438194468,0.784412891574396
989226464.5,242.367274189613,53.6742357519331,663.4399,-11537.97,947.0602,-16259.54,0,13.0,411.05734,207.70049,0.7890623,0.9754562437149749,0.7696957678811787
989226464.99,242.369208331341,53.6738606944995,627.5305,-11543.01,884.0552,-16219.19,0,10.0,410.45886,207.6165,0.80414975,0.9754562436513833,0.7844128914392478
989226470.87,242.367986446323,53.6731311707614,735.4962,-11511.27,1037.569,-16159.18,0,13.0,412.2583,208.1455,0.7985201,0.9754562428882839,0.7789214051022969
989226478.125,242.370321436801,53.6736294287375,816.0826,-11458.8,1197.85,-16099.32,0,12.0,413.6014,209.01999,0.84796757,0.9754562419467389,0.8271552543058246
989226478.45,242.36826566559,53.6728793052726,862.618,-11488.58,1248.904,-16214.19,0,8.0,414.37698,208.52365,0.8235593,0.9754562419045606,0.8033460443612965
989226479.065,242.365225876977,53.6716811830864,933.3184,-11535.72,1354.352,-16255.72,0,14.0,415.5553,207.73802,0.80440074,0.9754562418247467,0.7846577247650183
989226482.215,242.36674085301,53.6716434924627,958.3331,-11536.27,1366.83,-16182.24,0,14.0,415.97223,207.72884,0.80440074,0.9754562414159437,0.7846577244361768
989226484.295,242.365153755137,53.6713516148889,1026.981,-11557.86,1501.803,-16251.89,0,11.0,417.11636,207.36899,0.83474725,0.9754562411460038,0.8142594195214439
989226488.105,242.367384726563,53.6727801965685,1051.855,-11522.59,1536.425,-16200.85,0,3.0,417.5309,207.95683,0.83474725,0.9754562406515467,0.8142594191086971
989226504.06,242.371537671476,53.6744223948674,1156.135,-11685.96,1668.146,-16487.01,0,7.0,419.2689,205.23401,0.81907636,0.9754562385809269,0.7989731445260281
989226514.015,242.368691321084,53.6717822765442,1208.936,-11962.77,1751.362,-16883.21,0,4.0,420.14896,200.62051,0.8225123,0.9754562372889797,0.8023247812040714
989226524.295,242.368374301912,53.6738214099551,1120.006,-12047.28,1654.79,-16926.93,0,13.0,418.66675,199.212,0.80419505,0.9754562359548545,0.784457072959139
989226527.31,242.37071437115,53.672806033544,1023.959,-12116.65,1484.14,-17079.64,0,8.0,417.066,198.05582,0.800758,0.9754562355635716,0.7811043883631497
989226530.31,242.369252489228,53.6741995815514,1006.936,-12100.47,1441.786,-17014.47,0,5.0,416.7823,198.32552,0.81076723,0.9754562351742357,0.7908679530674232
989226546.47,242.371225273263,53.6737309356471,674.9567,-12134.72,945.0391,-17042.16,0,13.0,411.24927,197.75467,0.81919825,0.9754562330770125,0.7990920398399369
989226548.6,242.368550009436,53.6730418821687,690.4653,-12145.47,983.7911,-17055.96,0,11.0,411.50775,197.57552,0.81919825,0.9754562328005838,0.7990920396134871
989226553.98,242.3670433615,53.6736065780551,635.1978,-12065.02,903.6509,-17032.86,0,7.0,410.58664,198.91637,0.81786054,0.9754562321023749,0.7977871643699923
989226556.735,242.368305939756,53.6730331602097,568.447,-12046.37,805.4967,-16922.25,0,13.0,409.47412,199.22717,0.8287351,0.9754562317448348,0.8083948305819983
989226560.52,242.366922830192,53.6740921616709,566.5062,-11949.41,806.9906,-16866.03,0,6.0,409.44177,200.84317,0.82434124,0.9754562312536227,0.8041087968426062
989226560.67,242.368595218688,53.6740745817771,529.4098,-11945.23,768.3264,-16844.54,0,8.0,408.8235,200.91281,0.80695826,0.9754562312341558,0.7871524612602367
989226564.945,242.367303584846,53.6722738093694,522.6226,-11933.2,758.4846,-16764.68,0,13.0,408.7104,201.11331,0.7974609,0.9754562306793522,0.7778882169510836
989226565.25,242.368562392836,53.6720026477123,493.6155,-11935.25,704.7064,-16760.01,0,13.0,408.22693,201.07918,0.7974609,0.9754562306397699,0.7778882169195183
989226566.6,242.366685046033,53.6726292704702,531.2676,-11889.38,784.3193,-16700.05,0,12.0,408.85443,201.84367,0.7974609,0.9754562304645686,0.7778882167798021
989226575.21,242.36588651299,53.6739000254135,563.6566,-11681.62,813.6689,-16464.09,0,17.0,409.39426,205.30634,0.82453495,0.9754562293471747,0.804297755867686
989226575.755,242.367432839669,53.672907065051,529.8195,-11705.35,751.6306,-16508.96,0,6.0,408.83032,204.91083,0.7776457,0.9754562292764455,0.7585593491904664
989226576.765,242.371015026201,53.6718393455609,459.385,-11720.59,633.3534,-16450.78,0,12.0,407.65643,204.65681,0.81564975,0.9754562291453691,0.7956306273396795
989226587.96,242.368888749324,53.6722049731017,637.1354,-11549.3,900.5754,-16214.51,0,10.0,410.61893,207.51166,0.80414975,0.9754562276924978,0.784412878605914
989226590.515,242.367231003429,53.6734937153587,711.0883,-11482.77,1017.886,-16214.67,0,9.0,411.85144,208.6205,0.8133982,0.9754562273609138,0.7934343223384421
989226591.595,242.367011420333,53.6733053200235,734.4333,-11481.46,1056.111,-16174.57,0,14.0,412.24054,208.64233,0.7985201,0.9754562272207526,0.7789213925914585
989226598.96,242.367031137201,53.6725879928269,869.386,-11476.56,1261.822,-16167.41,0,15.0,414.48975,208.72403,0.8235593,0.9754562262649337,0.8033460314811366
